URL,Score,Keywords Found,type_page,description,headline,datePublished,dateModified,author,byline,excerpt,lang
https://www.bbc.co.uk/sport/africa/63519142,1,gender-,webpage,Rwanda's Salima Mukansanga hopes being selected for the men's World Cup will help other officials.,World Cup 2022: Salima Mukansanga to 'open doors' for female officials,2022-11-18T07:45:38.000Z,2022-11-18T07:45:38.000Z,Celestine Karoney,Celestine Karoney,Rwanda's Salima Mukansanga hopes being selected for the men's World Cup will help other officials.,en-GB
https://www.bbc.co.uk/programmes/w3ct6xl2,1.3995801259622114,gender-,webpage,How India’s first female self-made billionaire built a pharmaceutical empire,"BBC World Service - Good Bad Billionaire, Kiran Mazumdar-Shaw: Beer, brewing and biotech",,,,,How India’s first female self-made billionaire built a pharmaceutical empire,en-GB
https://www.bbc.co.uk/teach/supermovers/articles/zr32wnb,1,gender-,webpage,Rhys Stephenson performs this stirring Super Mood Movers song about respecting ourselves and others.,Super Mood Movers - Rights and respect - BBC Teach,,,,,Rhys Stephenson performs this stirring Super Mood Movers song about respecting ourselves and others.,en-GB
https://www.bbc.co.uk/sport/athletics/articles/cxe2252jyrmo,1,transgender,webpage,All you need to know about Para-athletics at the Paris Paralympics.,"Para-athletics schedule, events, classifications and GB squad at Paris 2024 Paralympics",2024-08-23T09:53:01.572Z,2024-08-28T15:51:02.015Z,BBC Sport,BBC Sport,All you need to know about Para-athletics at the Paris Paralympics.,en-GB
https://www.bbc.co.uk/sport/taekwondo/articles/cmmmrnq8gy6o,1.4191646191646192,gender-,webpage,All you need to know about Para-taekwondo at the Paris Paralympics.,"Paralympics taekwondo: Schedule, rules, classifications and GB squad at Paris 2024",2024-08-23T10:02:46.989Z,2024-08-23T10:02:46.989Z,BBC Sport,BBC Sport,All you need to know about Para-taekwondo at the Paris Paralympics.,en-GB
https://www.bbc.co.uk/sounds/play/p0c1cfjb#xtor=CS8-1000-%5BIn_Article_Promo_Box%5D-%5BSport_Promo_In_Article%5D-%5BSport_Promo_In_Article_BBCiPlayer%5D-%5BPS_SOUNDS~~p0c1cfjb~P_TheSportsDeskTheFACup%5D,4.947735191637631,transgender,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",The Sports Desk - The FA Cup: Is the magic still alive? - BBC Sounds,,,,,Does football’s oldest cup competition still have an important role in the English game?,en-GB
https://www.bbc.co.uk/programmes/p0jr91tq,1,women-only,webpage,Why does the quality of life for some people with learning disabilities decline at 40?,"BBC Sounds - Access All: Disability News and Mental Health, The 40-year-olds who are in bed by 5pm",,,,,Why does the quality of life for some people with learning disabilities decline at 40?,en-GB
https://www.bbc.co.uk/programmes/p0j6mptp,11.75223097112861,gender-,webpage,"We speak to Angela Rayner, deputy leader of the Labour Party","BBC Sounds - Access All: Disability News and Mental Health, Election interviews: The Labour Party’s disability policies",,,,,"We speak to Angela Rayner, deputy leader of the Labour Party",en-GB
http://www.bbc.co.uk/sport/get-inspired/30743750,1.2912912912912913,gender-,webpage,"Sport England announces a new campaign, This Girl Can, aimed at encouraging more women to play sport.",This Girl Can: New campaign urges more women to get active,2015-01-12T00:01:09.000Z,2015-01-12T08:59:46.000Z,BBC Sport,BBC Sport,"Sport England announces a new campaign, This Girl Can, aimed at encouraging more women to play sport.",en-GB
http://www.bbc.co.uk/sport/0/get-inspired/23270232,1.0167652859960552,gender-,webpage,"How to get into Softball - from batting to pitching and catching, there are all kinds of skills to learn.",Get Inspired: How to get into softball,2013-07-19T10:32:52.000Z,2019-07-01T15:12:35.000Z,BBC Sport,BBC Sport,"How to get into Softball - from batting to pitching and catching, there are all kinds of skills to learn.",en-GB
https://www.bbc.co.uk/sport/get-inspired/45062111,1.4819205690574986,gender-,webpage,Try boccia - the game of precision and accuracy designed specifically for people with a disability but open to all genders and on similar levels of ability.,Get Inspired: How to get into boccia,2018-08-09T09:47:00.000Z,2018-08-09T09:47:00.000Z,BBC Sport,BBC Sport,Try boccia - the game of precision and accuracy designed specifically for people with a disability but open to all genders and on similar levels of ability.,en-GB
http://www.bbc.co.uk/sport/0/get-inspired/28088811,2,"women-only, gender-",webpage,"There are lots of reasons to become a coach - find out why it's good for you, how to get involved and what coaches have to say.",Get Inspired: How to get into coaching,2014-07-07T09:54:43.000Z,2018-06-06T08:54:09.000Z,BBC Sport,BBC Sport,"There are lots of reasons to become a coach - find out why it's good for you, how to get involved and what coaches have to say.",en-GB
http://www.bbc.co.uk/sport/0/get-inspired/23160255,3.848505906879778,gender-,webpage,"Join more than 100,000 people across the UK and choose to play hockey outdoors or indoors.",Get Inspired: How to get into hockey,2013-07-19T09:36:21.000Z,2018-10-03T06:52:18.000Z,BBC Sport,BBC Sport,"Join more than 100,000 people across the UK and choose to play hockey outdoors or indoors.",en-GB
http://www.bbc.co.uk/sport/0/get-inspired/23160025,1,gender-,webpage,"How to get into handball - a sport which flourished under the London 2012 spotlight, with clubs around the UK",Get Inspired: How to get into handball,2013-07-19T09:22:20.000Z,2016-08-06T18:23:27.000Z,BBC Sport,BBC Sport,"How to get into handball - a sport which flourished under the London 2012 spotlight, with clubs around the UK",en-GB
http://www.bbc.co.uk/sport/0/get-inspired/27609004,1.4959025470653378,gender-,webpage,How to get into korfball - the fast-paced and dynamic game that is the only truly mixed team ball sport in the world.,Get Inspired: How to get into korfball,2014-05-28T16:09:57.000Z,2017-11-10T09:58:59.000Z,BBC Sport,BBC Sport,How to get into korfball - the fast-paced and dynamic game that is the only truly mixed team ball sport in the world.,en-GB
http://www.bbc.co.uk/sport/0/get-inspired/27911295,1.8101903695408734,gender-,webpage,"How to get into petanque - Also known as boules, petanque is a game that can be enjoyed by the whole family or competitively at World Championship levels.",Get Inspired: How to get into petanque,2014-06-18T15:44:02.000Z,2014-06-18T15:44:02.000Z,BBC Sport,BBC Sport,"How to get into petanque - Also known as boules, petanque is a game that can be enjoyed by the whole family or competitively at World Championship levels.",en-GB
http://www.bbc.co.uk/sport/0/get-inspired/23160672,2,sex change,webpage,"Improving your fitness, make friends and play with or against all ages and genders - netball has it all.",World Cup 2023: How to get into netball,2013-07-19T08:04:49.000Z,2023-07-26T11:54:12.000Z,BBC Sport,BBC Sport,"Improving your fitness, make friends and play with or against all ages and genders - netball has it all.",en-GB
http://www.bbc.co.uk/sport/0/get-inspired/23178240,8.562902152207677,gender-,webpage,"How to get into rugby league - a crowd-pleasing, physically demanding game with few stoppages and plenty of pace.",Get Inspired: How to get into rugby league,2013-07-19T08:02:19.000Z,2019-05-21T10:03:10.000Z,BBC Sport,BBC Sport,"How to get into rugby league - a crowd-pleasing, physically demanding game with few stoppages and plenty of pace.",en-GB
http://www.bbc.co.uk/sport/0/get-inspired/24066823,1.372374598468001,gender-,webpage,How to get into rounders - the bat and ball sport many of us played at school and loved.,Get Inspired: How to get into rounders,2013-10-01T15:17:09.000Z,2016-12-12T10:40:40.000Z,BBC Sport,BBC Sport,How to get into rounders - the bat and ball sport many of us played at school and loved.,en-GB
http://www.bbc.co.uk/sport/0/get-inspired/31510504,7.675419847328245,gender-,webpage,Develop concentration and skill with the various types of competition cue sports.,"Get Inspired: How to get into snooker, billiards and pool",2015-03-08T13:45:44.000Z,2018-04-30T16:38:10.000Z,BBC Sport,BBC Sport,Develop concentration and skill with the various types of competition cue sports.,en-GB
http://www.bbc.co.uk/sport/get-inspired/23178240,8.562902152207677,gender-,webpage,"How to get into rugby league - a crowd-pleasing, physically demanding game with few stoppages and plenty of pace.",Get Inspired: How to get into rugby league,2013-07-19T08:02:19.000Z,2019-05-21T10:03:10.000Z,BBC Sport,BBC Sport,"How to get into rugby league - a crowd-pleasing, physically demanding game with few stoppages and plenty of pace.",en-GB
https://www.bbc.co.uk/sport/0/get-inspired/23178240,8.562902152207677,gender-,webpage,"How to get into rugby league - a crowd-pleasing, physically demanding game with few stoppages and plenty of pace.",Get Inspired: How to get into rugby league,2013-07-19T08:02:19.000Z,2019-05-21T10:03:10.000Z,BBC Sport,BBC Sport,"How to get into rugby league - a crowd-pleasing, physically demanding game with few stoppages and plenty of pace.",en-GB
https://www.bbc.co.uk/programmes/w3ct5q9n,1,gender-,webpage,Double Olympic champion Dame Kelly Holmes explains how coming out helped renew her joy.,"BBC World Service - Sportshour, This is the real Kelly",,,,,Double Olympic champion Dame Kelly Holmes explains how coming out helped renew her joy.,en-GB
https://www.bbc.co.uk/sport/disability-sport/60508602,2.1011716570578387,gender-,webpage,A new wave of Indian female Para-athletes are enjoying international success and forcing a change in attitudes in their home country.,The new wave of India's female Para-athletes forcing a shift in perspective,2022-03-01T00:01:31.000Z,2022-03-01T00:01:31.000Z,Vandna Vijay,Vandna Vijay,A new wave of Indian female Para-athletes are enjoying international success and forcing a change in attitudes in their home country.,en-GB
https://www.bbc.co.uk/sport/articles/c6py1xj1n8lo,1,gender-,webpage,Everything you need to know about archery at Paris 2024.,"Olympic archery: schedule, distance, rules and events at Paris 2024",2024-05-22T09:41:44.165Z,2024-07-24T13:45:38.061Z,BBC Sport,BBC Sport,Everything you need to know about archery at Paris 2024.,en-GB
https://www.bbc.co.uk/news/entertainment-arts-25979138,1.492436215850079,transgender,webpage,Matthew McConaughey talks about the unexpected side effects of his drastic weight loss for his Oscar-nominated role as an Aids patient in Dallas Buyers Club.,Matthew McConaughey on Dallas Buyers Club: 'I became almost hyper' - BBC News,,,,Tim Masters,Matthew McConaughey talks about the unexpected side effects of his drastic weight loss for his Oscar-nominated role as an Aids patient in Dallas Buyers Club.,en-GB
https://www.bbc.co.uk/news/business-51126719,1,gender-,webpage,A worker and a chief executive tell their stories about mental health in the workplace.,Mental health at work: 'My boss let me go over my condition' - BBC News,,,,Lora Jones,A worker and a chief executive tell their stories about mental health in the workplace.,en-GB
https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-66594469,2.6091398848225897,"transgender, gender-",webpage,"Taelor Shand, 27, who has Mayer-Rokitansky-Küster-Hauser Syndrome (MRKH) was refused egg freezing.",Woman without womb accuses NHS of fertility treatment discrimination - BBC News,,,,Phil McDonald,"Taelor Shand, 27, who has Mayer-Rokitansky-Küster-Hauser Syndrome (MRKH) was refused egg freezing.",en-GB
https://www.bbc.co.uk/news/entertainment-arts-44381297,1,gender-,webpage,Some critics think so.,Is Ocean's 8 a waste of talent? - BBC News,,,,BBC News,Some critics think so.,en-GB
https://www.bbc.co.uk/tiny-happy-people/articles/zyvf9ty,8.477946768060837,"transgender, gender-",webpage,Discussing the process of same-sex adoption and finding community with other LGBTQ+ parents,Parenting influencer Dadda & Daddy discusses his same-sex adoption journey - BBC Tiny Happy People,,,,,Discussing the process of same-sex adoption and finding community with other LGBTQ+ parents,en-GB
https://www.bbc.co.uk/tiny-happy-people/articles/znfg8p3,2.9699459967128434,"transgender, gender-",webpage,Trans gay dad Alex shares his story and talks about his close bond with son Gray.,Parenting as a trans gay dad - BBC Tiny Happy People,,,,,Trans gay dad Alex shares his story and talks about his close bond with son Gray.,en-GB
https://www.bbc.co.uk/tiny-happy-people/articles/zm9bsk7,3.575172884828823,gender-,webpage,"We spoke to a number of Tiny Happy People parents from a wide range of backgrounds about their experiences of race, racism and parenting.",9 Parents Open Up About Raising a Kid of a Different Race - BBC Tiny Happy People,,,,,"We spoke to a number of Tiny Happy People parents from a wide range of backgrounds about their experiences of race, racism and parenting.",en-GB
https://www.bbc.co.uk/tiny-happy-people/articles/z6cgydm,1.7153061224489796,gender-,webpage,Animated comedy series about a new mum. Linda and her friends talk about the effects that pregnancy has on the body as well as 'telltale' signs of having a boy or girl.,Linda's Lounge: Episode 1 - Glowing - BBC Tiny Happy People,,,,,Animated comedy series about a new mum. Linda and her friends talk about the effects that pregnancy has on the body as well as 'telltale' signs of having a boy or girl.,en-GB
https://www.bbc.co.uk/tiny-happy-people/articles/zjyc8p3,1.5830341709879006,gender-,webpage,Question of Sport and Strictly's Ugo Monye talks to us about how becoming a dad compares to his rugby career and how proud he is to be a parent and Tiny Happy People ambassador.,"Strictly Come Dancing star Ugo Monye: Ugo on family, parenting and rugby - BBC Tiny Happy People",,,,,Question of Sport and Strictly's Ugo Monye talks to us about how becoming a dad compares to his rugby career and how proud he is to be a parent and Tiny Happy People ambassador.,en-GB
https://www.bbc.co.uk/tiny-happy-people/articles/z88shcw,3,gender-,webpage,1. Don’t expect siblings to be best friends 2. Schedule special time with your older sibling 3. Show them that they are equal but different 4. Shared toys and individual toys 5. Developing conflict skills. A look at how our families manage relationships between new babies and their older siblings.,Sibling relationships: How to prepare a toddler for a new sibling - BBC Tiny Happy People,,,,,1. Don’t expect siblings to be best friends 2. Schedule special time with your older sibling 3. Show them that they are equal but different 4. Shared toys and individual toys 5. Developing conflict skills. A look at how our families manage relationships between new babies and their older siblings.,en-GB
https://www.bbc.co.uk/news/uk-wales-60303321,11.710802633920625,"anti-trans, gender non-conforming, gender-, transphobic",webpage,"Young children reporting homophobic and sexist language is rising, a professor says.",LGBTQ+: Homophobic abuse 'normalised' in primary schools - BBC News,,,,Will Fyfe,"Young children reporting homophobic and sexist language is rising, a professor says.",en-GB
http://www.bbc.co.uk/news/newsbeat-68085784,1.1897280966767372,gender-,webpage,Football fans have been telling BBC Asian Network the hate they get flies deep under the radar.,Online hate: South Asian fans on facing 'firing squad of racist abuse' - BBC News,,,,Luke Wolstenholme,Football fans have been telling BBC Asian Network the hate they get flies deep under the radar.,en-GB
https://www.bbc.co.uk/sounds/play/w3ct4sjv?at_mid=xSCfvXPfk2&at_campaign=Sporting_Witness_The_birth_of_the_Fifa_computer_game&at_medium=display_ad&at_campaign_type=owned&at_link_origin=sport_in_article_promo_box&at_product=sounds&at_brand=p00j2pn5&at_ptr_name=bbc&at_ptr_type=media&at_format=inarticle_banner&at_objective=consumption&at_link_title=Sporting_Witness_The_birth_of_the_Fifa_computer_game&at_bbc_team=BBC,3.654808959156785,"transgender, gender-",webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Sporting Witness - The birth of the Fifa computer game - BBC Sounds,,,,,Jan Tian says his devotion to coding the first EA Sports Fifa game nearly broke him,en-GB
https://www.bbc.co.uk/news/world-us-canada-66101220,14.938862559241706,"gender-, transgender, gender identity",webpage,Conservative group Moms for Liberty held a national conference in Philadelphia during Pride Month.,Celebrating Pride in the midst of a culture war - BBC News,,,,Brandon Drenon,Conservative group Moms for Liberty held a national conference in Philadelphia during Pride Month.,en-GB
https://www.bbc.co.uk/news/uk-england-london-68798080,1.3811230585424135,transgender,webpage,"An immersive theatre show opens, based on the Oscar-winning film Priscilla, Queen of the Desert.",West End: Behind the scenes of Priscilla The Party - BBC News,,,,,"An immersive theatre show opens, based on the Oscar-winning film Priscilla, Queen of the Desert.",en-GB
